Video Title,Thumbnail URL,Description
" “테라 권도형, 도피 위해 전세기 불렀다” 현지 확인  /   .",https://i.ytimg.com/vi/1ajxWrUImAo/hqdefault.jpg,"안녕하십니까. 오늘(27일) 9시 뉴스는 의 단독보도로 시작합니다. 가상 화폐 테라-루나 사태의 중심에 있는 권도형 대표가 동유럽의 몬테네그로에서 붙잡혔다는 소식, 전해드렸습니다. 그런데 몬테네그로 현지에서 취재해보니 권도형 대표는 체포 직전 전세기까지 동원해 또 다른 나라로 도망치려 했던 것으로 확인됐습니다. 첫 소식, 김귀수 특파원입니다. [리포트] 11개월 동안 여러 국가를 옮겨가며 도피 생활을 이어온 권도형 테라폼랩스 대표, 몬테네그로 포드고리차 공항에서 위조 여권을 사용해 출국하려다 체포됐습니다. 그런데  이때 포드고리차 공항에는 권 대표를 태우기 위한 전세기가 대기하고 있었던 것으로 확인됐습니다. 몬테네그로 경찰 관계자는 이집트 카이로에서 온 전세기가 권 대표를 태우기 위해 이틀동안 포드고리차 공항에서 대기하고 있었다고 에 밝혔습니다. 인터폴 적색수배가 내려진 상태에서도 권 대표는 전세기를 빌려 도피처를 옮기려 한 것으로 보입니다. [권도형/테라폼랩스 대표/팟캐스트 '언체인드' 인터뷰/지난해 10월 : ""어디 살고 있는지 공개하고 싶지 않은 이유는 폭락 이후 개인적인 안전이 위협받아왔기 때문입니다.""] 지난 11개월 동안 해외 도피 생활을 이어온 권 대표가 이런 방법으로 도피처를 옮겨 다닌 것이 아닌지 의심이 드는 대목입니다. 테라 사태와 관련해 전체 피해액은 50조 원에 달하고 국내에만 28만여 명이 피해를 본 것으로 알려졌습니다. 이와 관련해 서울남부지검은 테라폼랩스 공동창립자 신현성 전 차이코퍼레이션 총괄대표에 대해 4개월 만에 구속영장을 재청구했습니다. 폭락 위험을 알고도 투자자들에게 제대로 알리지 않고 거짓으로 홍보해 1,400억 원대 투자를 유치한 혐의입니다. 베를린에서  뉴스 김귀수입니다. 촬영:김영환/영상편집:최정연/그래픽:서수민/자료조사:문지연  #권도형 #해외도피 #전세기"
“재고 정리해 드립니다”…절반값에도 위탁판매 급증 /   .,https://i.ytimg.com/vi/ogxzjVnlRw8/hqdefault.jpg,"고물가에  소비자들이 지갑을 닫으면서 판로를 확보하지 못한 기업들의 고민도 깊습니다. 재고 물량을 대신  정리해주는 위탁 판매도 크게 늘고 있습니다. 손서영 기자가 보도합니다. [리포트] 지게차가 창고에 쌓인 상자들을 바쁘게 나릅니다. 포장도 뜯지 않은  새 상품들, 기업들이 대신 팔아 달라며 맡긴 재고 물량으로  종류만 2만 가지가 넘습니다. 내수는 물론 해외 판매마저 부진해지면서 문의가 30%가량 늘었습니다. [김중우/재고 컨설팅 업체 대표 : ""보통 화장품이나 의류, 그 다음에 국내에서 판매하고 남은 재고들. 그중에서도 가전, 생필품 이런 것들이 가장 많이 들어오고 있습니다.""] 이렇게 들어오는 상품들은 낮은 가격으로 수출하거나, 국내 소비자에게 재판매됩니다. 수출용 가전은 소매 가격의 50% 정도, 면세점에서 팔리던 선글라스나 유통 기한이 임박한 화장품 등은  80% 이상 쌉니다.  의뢰 업체로선 보관료라도 줄일 수 있어 다행이라는 입장입니다. [김진욱/면세품 납품업체 대표 : ""창고비용이 상당히 많이 들어갑니다. 물건은 안 팔리고 유통기한은 점점 줄어들고 있지만 창고비용은 계속 내야 되는 상황입니다. 시간적으로 철이 지난 상품이 되기 때문에...""] 재고가 쌓여가는 건 유통업체만이 아닙니다.  제조업체들의 올해 1월 재고율은 120%로, 코로나19 확산으로 소비가 급격히 위축됐던  3년 전은 물론,  외환 위기 이후 최대입니다.  물건을 만들어도 팔리지 않는다는 뜻입니다. [이정희/중앙대학교 경제학부 교수 : ""재고율이 높아지게 되면 아무래도 생산 가동 자체가 어려워지기 때문에 전체적으로 일자리라든가 전반적으로 경기에 계속 악영향을 줄 수 있지 않을까 생각합니다.""] 중국의 경제 활동 재개에 내수 소비와 수출이 되살아나기를  기대하고 있지만, 실제 국내 경기가 영향을 받게 될 때까진 상당한 시간이 걸릴 것으로 전망됩니다.  뉴스 손서영입니다.   촬영기자:김재현/영상편집:김지영/보도그래픽:박미주#재고정리 #위탁판매 #기업"
 프랑스 은행도 파산설…번지는 ‘뱅크데믹’ 우리나라는? /   .,https://i.ytimg.com/vi/KvEQzS9XrJY/hqdefault.jpg,"미국과 스위스를 거쳐 이번엔 독일, 도이체방크까지. 아슬아슬한 폭탄돌리기 양상이 세계 금융시장을 연일 흔들고 있습니다. 다음 차례는 어딜까하는 우려까지 나오는데요, 우리나라 은행들은 과연 안전할까요. 긴급 점검합니다.  황세운 자본시장연구원 선임연구위원 나와 있습니다.#뱅크데믹 #도이체방크 #크레디트스위스"
‘공항 탈주’ 입국 거부 외국인 2명 중 1명 검거 /   .,https://i.ytimg.com/vi/HsLuFg1CAS0/hqdefault.jpg,"인천공항경찰단은 입국 불허 판정을 받고 인천국제공항에서 도주한 외국인 2명 중 20대 카자흐스탄인 A 씨를  붙잡았다고 밝혔습니다.    A 씨 등 2명은 어제 새벽 4시 15분쯤 인천시 중구 인천공항 활주로에서 외곽 울타리를 넘어 공항 밖으로 도주했습니다.   이들은 그제 오전 인천공항을 통해 국내로 들어오려다, '입국 목적이 불분명하다'는 이유로 입국 불허 판정을 받고 강제송환 비행편 탑승을 위해 대기 중이었던 것으로 파악됐습니다.#인천공항경찰단 #입국불허 #판정"
"권도형 측, 법적 공방 예고…“천재에서 도망자로” 외신도 조명  /   .",https://i.ytimg.com/vi/hgSXmtP-LVU/hqdefault.jpg,"몬테네그로에서 체포된 권도형 테라폼랩스 대표의 구금 기간이 연장됐다는 소식, 어제(25일) 전해드렸는데요. 권 대표 측이 이 결정에 항소하겠다고 밝히면서 국내 송환 절차가 더 늦어질 것으로 보입니다. 한때 가상 화폐 천재로 불렸던 권 대표의 추락을 외신들도 자세히 다루고 있습니다. 황경주 기잡니다. [리포트] 몬테네그로 현지 법원이 권도형 대표의 구금을 최장 30일 연장한데 대해  권 대표 측이 항소하겠다는 입장을 내놓았습니다. 권 대표 측 변호인은 ""한국어 통역이 제공되지 않는 등 방어권을 박탈당해,  혐의에 대해 제대로 답변할 수 없었다""고 주장했습니다. 구금 연장에  법적 공방까지 예고되면서,  권 대표의 국내 송환 일정은 더욱 불투명해졌습니다. 한국으로  범죄인 인도 결정이 내려져도  권 대표 측이 이에 불복해 또 소송으로 맞설 가능성도 있습니다.[권도형/대표/'코인에이지' 인터뷰/지난해 8월 : ""('테라-루나' 폭락은) 도덕적인 문제가 아니라고 생각합니다. 가상화폐 기술에 대한 배경 지식 없이 이런 손실을 마주하게 되면, 다 이해하기가 힘들 겁니다.""] 미국 검찰도 권 대표를 사기 등 8개 혐의로 기소하고  한국과 '신병 확보' 경쟁을 벌이는 가운데,  외신들까지 권 대표의 행적과  '테라-루나' 사태를 조명하고 있습니다. AFP통신은 '한국의 가상 화폐 천재에서 불명예스러운 도망자가 된 권도형' 이라는 기사에서,  ""지난해 3월까지만 해도 투자자 수천 명이 권 대표에게 투자하려고 줄을 섰""지만,  ""전문가들은 일찌감치 '테라'가 다단계 금융 사기라고 지적해왔다""고 보도했습니다. 워싱턴포스트는  '가상 화폐 '타이탄'이던 권도형이 어떻게 도망자가 되었나'라는 제목의 기사를 싣고,  권 대표의 행적과 혐의를 자세히 다뤘습니다. '테라-루나 폭락 사태' 직전 싱가포르로 출국해 잠적한 권 대표는 도피 11개월 만인 지난 23일  몬테네그로 포드고리차  국제공항에서 체포됐습니다.  뉴스 황경주입니다.화면출처:'코인에이지' 유튜브/영상편집:김철/그래픽:김지훈/자료조사:조영은#권도형 #법적공방 #국내송환"
"시리아 주둔 미군에 ‘이란 드론’ 공격…미, 이란 기지 보복 공습 /   .",https://i.ytimg.com/vi/bRGUSvOhUgo/hqdefault.jpg,"내전이 진행 중인 시리아에 주둔하고 있는 미군 부대가 무인기 공격을 받아 미군 소속 직원과 장병들이 숨지고 다쳤습니다. 미국은 이란이 배후라며 전투기를 동원한 보복 공격에 나섰습니다. 워싱턴에서  이정민 특파원이 보도합니다. [리포트] 현지 시간 지난 23일 오후, 시리아 북동부 하사카에서 미군이 이끄는 연합군 부대가 공격을 받았습니다. 무인항공기가 군 기지 정비 시설을  들이받은 건데, 미군 계약업체 직원 1명이 숨졌고 미군 장병 5명 등 6명이 부상당했습니다. [존 커비/백악관 조정관 : ""바이든 대통령은 매우 신속하게 특정한 목표에 대한 공격을 승인하는 걸 결정했습니다.""] 미국은 정보 당국 분석 결과 드론이 이란제인 것으로 판단된다며 이란을 배후로 지목했습니다. 그러면서 이란 혁명수비대 산하의 시리아 무장 조직 시설물을  폭격했다고 밝혔습니다. SNS에는 미 공군 F-15 전투기가 공격한 걸로 알려진 시리아 북부 지역에서 폭발이 일어나는 영상이 올라왔습니다. 인권단체인 시리아인권관측소는  미군의 공습으로 친 이란 세력 군인 8명이 숨졌다고 밝혔습니다. 미국은 이란과의 확전은 원치 않는다면서도, 추가 공격엔 대응 채비를 하고 있다고 밝혔습니다. [패트릭 라이더/미국 국방부 대변인 : ""우리는 이란과의 긴장 고조를 원치 않습니다. 하지만 어젯밤 실시한 공습은 미국이 우리 군을 최선을 다해 보호할 것이고, 위협을 받게 되면 신속하고 단호하게 대응하겠다는 분명한 메시지를 전한 것이었습니다.""] 시리아 정부는 내전을 겪으며 이란과 러시아의 지원을 받고 있습니다. 약 9백명의  군인을 시리아에 주둔시키고 있는 미국과는 대립 상태입니다. 미국은  2주 전 마크 밀리 미국 합참의장의 전격적인 시리아 방문에 시리아가 '주권 침해'라며 강하게 반발한 뒤 공습이 일어난 데 주목하고 있습니다. 이번 사태가 오랫동안 대립해 온 미국과 이란의 추가적인 충돌로 이어지지 않을까 우려하는 목소리도 나옵니다. 워싱턴에서  뉴스 이정민입니다. 촬영기자:오범석/영상편집:김인수/자료조사:이세영 최정윤#미국 #시리아 #이란"
백제 시대 과학기술 집성체 ‘저온저장고’ 발견 /   .,https://i.ytimg.com/vi/OJKRZW_Sy4M/hqdefault.jpg,"전북 익산의 한 공원 터에서 천오백 년 전, 백제 시대에 만들어진 저온저장고가 발견됐습니다. 고대 백제인의 과학·기술 수준을 가늠할 수 있는 유적으로, 백제 왕실과 관련이 깊을 것으로 추정됩니다.조경모 기자입니다. [리포트] 익산 왕궁리 유적지에서 1.7킬로미터 떨어진 서동역사공원 조성 현장. 지난해 말 이곳에서  직사각형 모양의 구덩이 2개가 발견됐습니다. 벽은 잘 다듬어진 돌로 촘촘히 쌓았고, 바닥은 습기가 차단되도록 작은 돌과 모래 성분의 점토를 섞어  단단하게 다졌습니다. 백제 시대 만들어진 저온 저장고입니다. 벽면 위쪽에는 통기구 3개가 설치됐는데, 이 같은 형태의 통기구는 국내에선 처음입니다. 저장고 안의 더운 공기를  바깥으로 내보내기 위한 것으로, 고대 백제인의 뛰어난 과학기술수준을  엿볼 수 있습니다.  [김규정/전북문화재연구원장 : ""(기존에도) 저장시설들이 나오긴 했습니다만, 여기처럼 통기구 같은 것은 확인되지 않았습니다.""] 내부에서는 참외와 딸기 등 과일과 밀, 조, 팥과 같은 곡물도 나왔습니다. 이 저장고가 음식물의 신선도를 유지하는 시설로 쓰였다는 증거로 볼 수 있습니다. 특히 함께 출토된  벼루 조각 등 유물들은 왕궁리 유적에서 나온 것과 같은 종류여서, 백제 왕실이 이 저온저장고를 사용했을 가능성이 큽니다. 지금까지  백제 왕도의 궁궐 유적에서만  저온저장고가 발견됐다는 점도 이런 사실을 뒷받침합니다. [최완규/원광대 역사문화학부 명예교수 : ""왕궁과 얼마 떨어지지 않았고, 인근에는 왕릉인 쌍릉 유적이 있습니다. 따라서 이런 왕도 유적과 더불어 연관 지어서 생각할 수 있는 것이죠.""] 문화재청과 익산시는 이 일대에 백제 왕궁을 위한 물품 조달 시설 등이  더 남아있을 것으로 보고 추가 발굴을 추진하기로 했습니다.  뉴스 조경모입니다. 촬영기자:정종배#전북_익산 #공터 #저온저장고"
고유가에 치이고 전기차에 밀리고…주유소 줄폐업 /   .,https://i.ytimg.com/vi/AtTCYttWzj4/hqdefault.jpg,"전국적으로  폐업이나 휴업하는 주유소가  속출하고 있습니다. 고유가 속에  가격 경쟁이 치열해진 데다  전기차 등  친환경차도 늘었기 때문입니다. 조휴연 기자의 보도입니다. [리포트] 강원도 춘천 도심의 한 주유솝니다. 전원이 꺼진 주유기에 먼지가 잔뜩 쌓여 있습니다. 목이 좋은 곳인데도 영업난으로 지난해 12월 문을 닫았습니다.폐업한 주유솝니다. 설비 철거 작업은 모두 끝났습니다. 지금은 이렇게 빈 가격 알림판만 남아있습니다. 도심 외곽의 경우는 마을마다 한두 곳씩은 방치된 주유소가 있습니다. [인근 주민/음성변조 : ""하다못해 돈 10원이라도 싼 데로 가려고 그러는 입장이다 보니까, 휴업하게 된 거죠.""] 최근엔 '휴업'도 잇따릅니다. 주유소를 폐업하려면  기름탱크를 파내고  환경조사도 받아야 합니다. 수천만 원씩 하는  이 폐업 비용이 부담스러워섭니다. [오인환/휴업 주유소 주인 : ""사실 시골 주유소에서는 그럴 여력이 없어. 몇백만 원 제출하기도 힘들어요. 그래서 이제 이럴 바에는 그냥 농사나 짓자. 안 그러면은 남의 일을 하러 가자. 휴업하고.""] 실제로  2015년 만 2,000곳이던 전국의 주유소는  지난해 만 900곳이 됐습니다. 7년 동안 1,100곳, 한 해 140곳 씩 휴업이나 폐업을 하고 있는 겁니다. 고유가로 주유소 영업이익률이 1~2%까지 떨어졌기 때문입니다. 반면, 알뜰주유소가 등장하는 등  가격 경쟁은 더 치열해졌습니다. [윤종호/주유소협회 강원도회 사무국장 : ""같이 가격으로 경쟁하다 보면 적정 마진(이윤)을 못보다 보니까. 그런 악순환이 계속 이어지는 게 현실입니다.""] 또, 10년 전 10만 대 수준이던 전기차 등 친환경차가  지난해 16배로 급증한 것도 원인입니다. 이 때문에 주유소 업계는  영업 지원뿐 아니라 폐업을 도울 방안까지 마련해 달라고,  정부에 요구하고 있습니다.  뉴스 조휴연입니다. 촬영기자:이장주#주유소 #고유가 #줄폐업"
 보이스피싱 '대본' 확보…이러니 당할 수밖에 /  .,https://i.ytimg.com/vi/525ouSj9K7A/hqdefault.jpg,"'보이스피싱' 범죄가 처음 공식 확인된 건 2006년입니다. 지금까지 27만 8천여 건, 피해 규모는 3조 8천억 원이 넘습니다.수법도 날로 교묘해지고 있는데요. 가 이 '피싱' 조직의 내부 자료를 입수했습니다. 피해자를 속이기 위해 여러 상황을 가정해 만든 이른바 '시나리오'가 담긴 파일입니다.입수한 자료를 보면 그 치밀함과 꼼꼼함에 혀를 내두를 지경입니다. '당하는 사람이 바보 아닌가?' 생각했던 사람들도 당하지 않을 재주가 없습니다. 이쯤 되면 영화  '보이스' 가 그냥 영화가 아니라는 생각이 들 정돈데요.특히 지난해의 경우 20대 이하 피해자가 가장 많았습니다.  젊다고 잘 안 속고, 나이 많다고 쉽게 넘어가는 게 아니란 얘기입니다.피싱 조직이 치밀하게 짜둔 시나리오와 숨겨둔 장치들, 오늘의 이슈로 정리합니다.00:00  최초 공개, 2023 보이스피싱 시나리오…‘공포-분리-갈취’/ 2023년 3월 22일07:23  피싱 시나리오, 어디서 확보했고 어떻게 확인했나? / 2023년 3월 22일09:56  ""검사가 한가한 줄 알아!""…MZ가 가장 잘 당한다 / 2023년 3월 23일13:42   '피싱 장비'가 왜 거기에?…기상천외한 은닉 방법 /  2022년 12월 19일16:56  보이스피싱 피해자 ""심한 자괴감""…'디지털 역기능' 지원 절실 / 2022년 12월 7일 검색 #보이스피싱 #MZ #피싱장비"
낭떠러지가 된 바닷길...충격적인 동해바다 상황 /   .,https://i.ytimg.com/vi/LSFnessCeRQ/hqdefault.jpg,"해안도로를 따라 가파른 모래 절벽이 이어집니다.지난해까지만 해도 멀쩡하던 산책로는 끊어졌습니다.힘을 잃은 나무는 뿌리를 드러낸 채 곳곳에 쓰러져 있습니다.[서양규/ 강릉시 강동면 : ""길을 만들어 놨었는데 지금 현재는 해안 자체가 없어져서 낭떠러지여서 아예 출입을 통제하고 있는 그런 상태입니다.""]유실된 모래 면적은 약 2만 제곱미터.2년 전과 비교해 해변의 모래가 얼마나 사라졌는지 한눈에 확인할 수 있습니다.해수면이 상승하고 파도는 강해지면서 해변 모래의 급속한 침식이 일어나고 있습니다.[김인호/강원대 지구환경시스템공학과 교수 : ""고파랑(높은 물결)이 발생 해서 여기 근해에 있는 모래를 갖다 먼바다에 끌고 나갔다가 다시 자연적으로 회복될 수가 있어요. 그런데 이러한 것이 지속시간이 길게 되게 되면 회복할 시간이 없는 거예요.""]무너진 도로 아래의 모래들도 계속해서 쓸려 내려가며 추가 붕괴 위험이 커지고 있습니다.그런데 기후변화로 인한 문제는 이뿐만이 아닙니다.인구가 밀집한 해안 도시가 받게 될 타격은 더 큽니다.지난 33년간 해수면이 9.2cm나 높아진 부산은 2100년엔 강서구 등 해안 쪽이 거의 잠기는 것으로 예측됐습니다.또, 더 잦아진 강한 태풍과 높아진 해수면이 만나면서 대규모 월파와 침수피해가 날 수 있습니다.이대로 가면 2100년 연간 피해액은 부산에서만 약 9조 원에 이를 것으로 추산됩니다.[오현주/국립해양조사원 해양과학조사연구실장 : ""태풍이라든지 폭풍이 왔을 때 파도가 엄청나게 연안으로 많이 들어올 수 있는 거거든요. 특히 부산 같은 경우에는 연안을 중심으로 도시가 발달 되어 있기 때문에 그만큼 더 많은 영향을 받게 되겠지요.""]탄소중립에 실패할 경우, 부산을 비롯한 우리나라 해수면 상승 속도가 점점 빨라져 70여 년 뒤엔 최대 평균 82cm까지 상승할 것으로 예측됐습니다. 뉴스 김세현입니다. 검색#동해바다 #강릉 #기후위기"
동물원 쓰레기통에 발견 희귀 ‘백호’ 새끼…그리스 발칵  /   .,https://i.ytimg.com/vi/o2v0D2YHdU8/hqdefault.jpg,"외진 곳이나 길 한복판에 반려동물을 유기하는 주인들의 모습은 매번 누리꾼의 공분을 사는데요. 최근 그리스에선 세계적으로 희귀한 이 동물을 몰래 버리고 달아나는 사건이 일어났습니다. 바구니 안에서 빼꼼 눈만 내민 채 CT 검사를 받는 새끼 동물 한 마리!  세계적으로 희귀한 흰색 호랑이 '백호'입니다.그런데 생후 3개월밖에 안된 이 새끼 백호를 발견한 장소가 다소 충격적인데요. 지난달 말 그리스 아테네의 한 동물원 쓰레기통에서 버려진 채 발견됐다고 합니다.당시 심각한 탈수 증상에  뒷다리 뼈는 무척 약해진 상태여서 현재 동물원 사육사들은 새끼 백호의 회복을 위해 애를 쓰고 있는데요.동물원 측은 강아지나 거북이 같은 반려동물을 몰래 버리고 가는 경우는 몇 번 있었지만 새끼 호랑이는 전혀 예상치 못한 일이라고 전했습니다.당국은 불법 야생 동물 거래와 연관이 있다고 보고 동물원 보안 카메라 영상을 바탕으로 용의자를 추적 중인데요.   현지 누리꾼들 ""범인을 꼭 잡길 바란다"" ""인간의 탐욕 때문에 동물들이 고통 받네요""라는 반응을 보였습니다. 지금까지 잇슈SNS 였습니다.#그리스 #백호 #쓰레기통"
정신병원서 성범죄…잡고 보니 불법체류 간병인 /   .,https://i.ytimg.com/vi/3Ec4HdLBt5I/hqdefault.jpg,"충북의 한 정신병원에서 입원환자를 대상으로 성범죄를 저지른 혐의로 간병인이 붙잡혔습니다. 이 간병인은 불법체류자로 밝혀졌는데요, 한 달 이상 이 병원에서 아무런 제재 없이 일해온 것으로 드러났습니다. 보도에 민수아 기자입니다. [리포트] 알콜 중독이나 우울증 등의 질환이 있는 환자들이 머무는  충북의 한 정신병원입니다. 지난달 초 이 병원에서 성범죄 신고가 접수됐습니다.   50대 간병인 A씨가 환자 2명을 상대로  성범죄를 저질렀다는 내용이었습니다. 경찰의 수사가 진행되면서 병원에서 도주한 A 씨는 수사가 확대되면서 이달 초 전남 신안에서 붙잡혔습니다.간병인 A씨는 지난 1월부터 병원에서 일했습니다. 경찰 조사에서 A 씨는 중국 국적의 불법체류자로 드러났습니다.  그런데 병원 측은 사건이 날 때까지 A 씨의 불법체류 사실을 알지 못했습니다. A 씨는 인력 알선을 해주는 간병인협회를 통해 파견 근무를 한 간병인으로, 병원에 직접 고용된 직원이 아니라는 게 병원측의 해명입니다. 관할 보건소는 요양보호사와 달리 간병인은 특별한 자격제도 없이 대부분 소개업체을 통해  일하고 있다고 밝혔습니다. 특히, 간병인은  의료법상 의료인에 포함되지 않아 관리가 쉽지 않은 상황입니다. [보건소 관계자/음성변조 : ""간병인 같은 경우는 간병인협회가 따로 있는데 그거는 저희한테(보건소에) 신고를 하고 등록을 하는 그런 절차가 없어서.""] 피해자 가족들은 병원을 상대로 손해배상 소송을 제기할 것으로 알려진 가운데, 관리 사각지대에 놓인 간병인에 대한  대책 마련이 시급해 보입니다.  뉴스 민수아입니다. 촬영기자:김장헌/그래픽:김선영#충북 #정신병원 #불법체류자"
 "지구 존폐 10년 내 결정" 유엔의 섬뜩한 경고…우리 대응은?       /   .,https://i.ytimg.com/vi/aGg-Z1X9v9g/hqdefault.jpg,"유엔 산하 기후변화 정부간 협의체, IPCC가 9년에 걸쳐 만든 6차 기후위기 보고서를 최종 승인했습니다.IPCC는 기후위기에 더이상 선택지가 없다며 앞으로 10년 안에 지구의 존폐가 달렸다고 강력하게 경고했습니다.기후변화로 인한 위기는 우리 땅 곳곳에서도 나타나고 있습니다.냉해로 망친 과일농사와 폭우에 잠긴 반지하, 미세먼지에 늘어가는 기침소리...여기에 해수면이 상승해 해안이 침식되는 건 물론이고, 부산은 2100년이면 해안 지역 일부가 바닷물에 거의 잠길 것이라는 예측도 나옵니다.이런 상황에서 21일 윤석열 정부의 첫 탄소중립 관련 계획이 발표됐는데요. 산업 부문 탄소감축 목표를 줄여주는 대신 원전을 늘린다는 내용 등을 담고 있습니다.관련 업계는 안도하는 분위기지만, 환경단체 등에서는 '산업계 민원 해결 보고서다', '기후위기 대응 포기 선언이다'라는 표현까지 나오고 있습니다. 한눈에 이슈로 정리했습니다. 00:00  이대로 가면 해안 도시 잠긴다 / 2023년 3월 21일02:33  산업계 편들고, 원전 늘린다 / 2023년 3월 21일04:38  산업계 “여전히 도전적 목표”…기술 개발 더디고 공장 늘어 / 2023년 3월 2106:15  기후위기 대응 가능한가? / 2023년 3월 21일09:40  [IPCC]① ""기후위기 골든타임 10년""…""선택지 없다"" 강력 경고 / 2023년 3월 21일11:41  [IPCC]② IPCC 의장 ""기후위기 대응이 국가 경제 바로미터"" / 2023년 3월 21일  검색#기후위기 #탄소배출 #원전"
수건걸이도 아파트 옵션인 시대...건설사의 기막힌 장사법 /   .,https://i.ytimg.com/vi/YkwCQWd9Gco/hqdefault.jpg,"현재 분양 중인 충북 청주의 한 민간 아파트 견본 주택입니다조명과 마루 등 견본주택의 상당 부분이 '고급 마감재'로 채워졌습니다.하지만, 기본적으로 들어가는 가구나 자재가 아니라 선택 사양 이른바 '유상 옵션'들입니다.드레스룸의 화장대와 작은 방 붙박이장의 선반을 설치하려면 추가로 비용을 부담해야 하고, 수건걸이, 수도꼭지 하나까지도 어떤 제품을 선택하느냐에 따라 금액이 달라집니다.이 아파트의 경우 40여 가지가 유상 옵션입니다.84 제곱미터 분양가가 4억 원 정도, 견본주택 수준으로 고급 사양을 선택하고 발코니 확장까지 포함하면 1억 원 가까이 더 들어갑니다.인터넷 카페에선 '옵션 장사'라며 비판하는 글이 잇따릅니다.[이선영/충북참여연대 사무처장 : ""옵션을 과다하게 높여서 필수적으로 선택해야 할 부분들의 비용은 높아지고 있는, 이것은 '꼼수 분양'이라고 판단되고요.""]건설사가 건축 자재가 상승에도 분양가를 올리지 못하는 규제에 과다한 유상옵션을 두며 내부 인테리어 공사까지도 도맡는 것 아니냐는 지적도 나옵니다.[노재근/청주시 공동주택팀장 : ""(옵션을) 강제할 수 있는 부분은 한계가 있습니다. 일괄로 묶어서 옵션을 만드는 경우라던가 옵션 가격이 과한 경우에는 적극적으로 권고해서.""]지나친 옵션 확대가 실제로는 아파트 가격 인상으로 이어지면서 서민들의 내 집 마련만 어려워지고 있습니다. 뉴스 한성원입니다. 검색#아파트분양 #청주 #청주아파트"
'금으로 도로를 지었습니까' 역대급 통행료에 속수무책 /   .,https://i.ytimg.com/vi/AQPlcnsuO-g/hqdefault.jpg,"12년 전 개통한 거가대로.소형차 기준으로 왕복 요금이 2만 원입니다.[김민석/거제시 사등면 : ""요금은 왔다 갔다 하면 부담스럽죠. 솔직히 저 정도면 5,000원 정도면 괜찮은 것 같습니다.""]경남 민자 도로 가운데 거가대로와 마창대교의 요금은 전국에서도 가장 비쌉니다.1km당 요금은 거가대로 1,220원, 마창대교 1,470원으로 다른 민자 도로인 창원-부산 간 도로 89원, 광안대교 135원보다 최소 9배 이상 더 비쌉니다.개통 뒤 거가대로 통행료 수입은 1조 262억 원, 마창대교 통행료 수입은 3,617억 원으로 이미 민간사업자의 투자비를 넘었습니다.이용자가 낸 요금 말고도 행정이 세금으로 사업자에게 준 돈이 거가대로는 4,803억 원, 마창대교는 1,036억 원에 이릅니다.경상남도와 창원시는 요금 인하를 위해 민간사업자와 협상에 나섰지만 거가대로의 경우 주말만 요금을 인하하는 데 그쳤습니다.또 잘못된 협약 탓에 마창대교의 경우 지난해 실제 통행량이 예측 통행량의 99.1%에 이르지만 재정 보전금이 43억 원이나 됩니다.대통령 선거 공약과 정부 정책 과제로 채택된 이후 근본적인 해결책으로 정부의 민자 도로 제도 개선이 추진됩니다.거가대로는 영종대교나 인천대교처럼 도로공사가 매입해 요금 인하를 하는 방안입니다.[김영삼/경상남도 교통건설국장 : ""고속국도 승격이 되면, 도로공사에서 관리를 하기 때문에 충분히 인하 요인이 있어서 적어도 저희들은 50% 이상은 인하가 될 수 있을 것으로 (기대합니다.)""]마창대교는 경상남도와 창원시가 직접 인수하는 방안도 검토되지만 민간사업자가 부정적입니다.다만 마창대교는 올해 여름부터 요금을 인하하기 위해 현재 자치단체와 민간사업자의 협상이 진행 중입니다. 뉴스 송현준입니다. 검색#거가대로 #마창대교 #통행료"
 "구직도 취준도 안 해요" 청년층 50만 명 현재 상황 /  .,https://i.ytimg.com/vi/xopb2PY-J1E/hqdefault.jpg,"일하지 않으면서 구직활동도 하지 않고 '그냥 쉬고' 있는 청년이 50만 명에 육박하는 것으로 조사됐습니다. 통계청이 매달 실시하는 고용 동향 조사 결과인데, 지난달 '쉬었다'고 답한 청년이 역대 가장 많았습니다. 이 같은 응답은 청년층 취업난과 무관치 않아 보입니다. 올해 2월 청년 취업자는 385만 3,000명으로 1년 전보다 12만 5,000명 줄었습니다. 2021년 2월 이후 2년 만에 가장 많이 줄어든 수치입니다.청년층 고용률 역시 45.5%로 1년 전보다 0.4%p 떨어져, 2년 만에 하락세로 돌아선 것으로 조사됐습니다. 이런 상황에서 '원하는 일자리를 찾기 어려워'진 청년층이 구직이나 취업 준비 활동 자체를 하지 않는 경우가 늘어난 것으로 보이는데요.그래서일까요? 서울에 사는 청년 100명 중 5명 정도가 사회적으로 고립되거나 은둔 상태라는 조사결과가 나오기도 했습니다. 모두가 힘든 상황에서 누구보다 어려운 시기를 통과하고 있는 청년들. 그들의 상황을 '한눈에 이슈'로 정리했습니다. 00:00  청년 50만 명 ""그냥 쉬었다""…역대 최대 / 2023년 3월 20일01:59  고용 감소 본격화…청년층 취업 2년 만에 최대폭 감소  / 2023년 3월 15일03:58   현대차 '킹산직'이 드러낸 취업난 / 2023년 3월 3일12:06  서울 청년 4.5%가 고립·은둔 선택한 이유는? / 2023년 1월 18일 검색#취업난 #구직활동 #청년층"
